key,dish_id,eaten_at,eaten_at_utc_offset,image_id,weight,description,remarks,all_food_items
2ahgvr,364967,2022-05-20T19:18:17Z,120,5b8a0853-ecc4-4015-bc9a-2b50766f873a,28.0,Pain,,"Sauce andalouse, Pain, Brochette de boeuf, Salade de pâtes, Mergez"
2ahgvr,364967,2022-05-20T19:18:17Z,120,5b8a0853-ecc4-4015-bc9a-2b50766f873a,76.0,Brochette de boeuf,,"Sauce andalouse, Pain, Brochette de boeuf, Salade de pâtes, Mergez"
2ahgvr,364967,2022-05-20T19:18:17Z,120,5b8a0853-ecc4-4015-bc9a-2b50766f873a,104.0,Salade de pâtes,,"Sauce andalouse, Pain, Brochette de boeuf, Salade de pâtes, Mergez"
2ahgvr,364967,2022-05-20T19:18:17Z,120,5b8a0853-ecc4-4015-bc9a-2b50766f873a,93.0,Mergez,,"Sauce andalouse, Pain, Brochette de boeuf, Salade de pâtes, Mergez"
2ahgvr,364977,2022-05-20T20:02:27Z,120,a1dcaa3e-bad0-4d16-a8e3-c6217544e407,112.0,Salade de pâtes,,Salade de pâtes
2ahgvr,364997,2022-05-20T21:00:27Z,120,86696374-9089-4002-b305-7567294a5da0,132.0,Verre de vin rouge,,"Verre de vin rouge, Verre de vin rouge"
2ahgvr,364996,2022-05-20T21:33:25Z,120,86696374-9089-4002-b305-7567294a5da0,132.0,Verre de vin rouge,"Oublié de peser + faire photo du 2ème, donc duppliquer","Verre de vin rouge, Verre de vin rouge"
2ahgvr,365114,2022-05-21T13:22:05Z,120,b24759a6-90ea-4f9e-a1ad-d52af234de62,177.0,Asperges,,"Asperges, Mayonnaise Thomy"
2ahgvr,365114,2022-05-21T13:22:05Z,120,b24759a6-90ea-4f9e-a1ad-d52af234de62,21.0,Mayonnaise Thomy,,"Asperges, Mayonnaise Thomy"
2ahgvr,365213,2022-05-21T20:04:21Z,120,1f6bdacc-fe43-46a9-b1c9-76457fcdcaa8,95.0,Carotte,,"Carotte, Tomates cerises"
2ahgvr,365213,2022-05-21T20:04:21Z,120,1f6bdacc-fe43-46a9-b1c9-76457fcdcaa8,124.0,Tomates cerises,,"Carotte, Tomates cerises"
2ahgvr,365214,2022-05-21T20:06:23Z,120,1f9fee78-9967-4275-a8a5-59ec89cbbc67,48.0,Chèvres chauds,,"Chèvres chauds, Huile de colza HOLL"
2ahgvr,365214,2022-05-21T20:06:23Z,120,1f9fee78-9967-4275-a8a5-59ec89cbbc67,10.0,Huile de colza HOLL,,"Chèvres chauds, Huile de colza HOLL"
2ahgvr,365415,2022-05-22T18:45:05Z,120,6ad3a13b-915d-44a0-b6fa-c34c76f40b78,402.0,Pizza,,"Pizza, Piment"
2ahgvr,365415,2022-05-22T18:45:05Z,120,6ad3a13b-915d-44a0-b6fa-c34c76f40b78,16.0,Piment,,"Pizza, Piment"
2ahgvr,365507,2022-05-23T11:31:08Z,120,ac89e4ac-710a-4538-aff4-5f87b89ce34e,28.0,Salade,,"Salade, Demi pidé fromage-viande hachée"
2ahgvr,365507,2022-05-23T11:31:08Z,120,ac89e4ac-710a-4538-aff4-5f87b89ce34e,125.0,Demi pidé fromage-viande hachée,,"Salade, Demi pidé fromage-viande hachée"
2ahgvr,365589,2022-05-23T19:42:27Z,120,a2d48966-aa71-4479-8b0f-d28dbf8ffab6,62.0,Pain pita,,"Pain pita, Jambon, Moutarde"
2ahgvr,365589,2022-05-23T19:42:27Z,120,a2d48966-aa71-4479-8b0f-d28dbf8ffab6,51.0,Jambon,,"Pain pita, Jambon, Moutarde"
2ahgvr,365589,2022-05-23T19:42:27Z,120,a2d48966-aa71-4479-8b0f-d28dbf8ffab6,7.0,Moutarde,,"Pain pita, Jambon, Moutarde"
2ahgvr,365590,2022-05-23T19:43:19Z,120,d74023c5-5db0-4ce9-8a5d-f6e240701032,330.0,Tomates,,Tomates
2ahgvr,365846,2022-05-25T10:42:19Z,120,3308c80e-46c5-4d0e-a497-16542141b7cc,250.0,Jus ANDROS multi-fruit,,Jus ANDROS multi-fruit
2ahgvr,366387,2022-05-29T07:23:30Z,120,46bc24bb-befc-4cb6-9141-790523154f4a,56.0,Kiwi,,Kiwi
2ahgvr,366388,2022-05-29T07:28:29Z,120,6b1cc73c-e22b-4132-970e-e37910b8b407,28.0,Pain ,,"Pain , Crème de marrons"
2ahgvr,366388,2022-05-29T07:28:29Z,120,6b1cc73c-e22b-4132-970e-e37910b8b407,13.0,Crème de marrons,,"Pain , Crème de marrons"
2ahgvr,366419,2022-05-29T11:32:06Z,120,870b697a-4ca7-485b-8fb7-2178f9174d29,264.0,Tomates,,"Tomates, Olives"
2ahgvr,366419,2022-05-29T11:32:06Z,120,870b697a-4ca7-485b-8fb7-2178f9174d29,19.0,Olives,,"Tomates, Olives"
2ahgvr,366422,2022-05-29T11:50:35Z,120,55942abb-1eae-446a-8c69-bf40fe9d9495,92.0,Glace sorbet framboise,,"Glace sorbet framboise, Pomme"
2ahgvr,366422,2022-05-29T11:50:35Z,120,55942abb-1eae-446a-8c69-bf40fe9d9495,111.0,Pomme,,"Glace sorbet framboise, Pomme"
2ahgvr,366488,2022-05-29T21:14:20Z,120,bde4af63-a58b-4570-91f5-9d102dda144b,395.0,Pizza,,Pizza
2ahgvr,366620,2022-05-30T16:03:27Z,120,b5bf1a7f-a9d6-4fd9-a151-9658e738cc0a,250.0,Redbull,,Redbull
2ahgvr,366640,2022-05-30T17:49:01Z,120,c38af091-7163-4512-9bf6-327ae5fa66de,76.0,Cookie américan Migros,,Cookie américan Migros
2ahgvr,366662,2022-05-30T20:41:54Z,120,ae2d8a61-c883-4db2-8299-53902ff3beb6,187.0,Salade grecque,,"Salade grecque, Sauce salade moutarde"
2ahgvr,366662,2022-05-30T20:41:54Z,120,ae2d8a61-c883-4db2-8299-53902ff3beb6,30.0,Sauce salade moutarde,,"Salade grecque, Sauce salade moutarde"
2ahgvr,366704,2022-05-31T08:18:33Z,120,cca1db77-eb8e-454d-8ea2-e23840f01b97,180.0,Yogourt nature,Muesli,"Yogourt nature, Flocons d'avoine, Son d'avoine, Miel, Graine de chia, Purée d'amande"
2ahgvr,366704,2022-05-31T08:18:33Z,120,cca1db77-eb8e-454d-8ea2-e23840f01b97,20.0,Flocons d'avoine,Muesli,"Yogourt nature, Flocons d'avoine, Son d'avoine, Miel, Graine de chia, Purée d'amande"
2ahgvr,366704,2022-05-31T08:18:33Z,120,cca1db77-eb8e-454d-8ea2-e23840f01b97,10.0,Son d'avoine,Muesli,"Yogourt nature, Flocons d'avoine, Son d'avoine, Miel, Graine de chia, Purée d'amande"
2ahgvr,366704,2022-05-31T08:18:33Z,120,cca1db77-eb8e-454d-8ea2-e23840f01b97,7.0,Miel,Muesli,"Yogourt nature, Flocons d'avoine, Son d'avoine, Miel, Graine de chia, Purée d'amande"
2ahgvr,366704,2022-05-31T08:18:33Z,120,cca1db77-eb8e-454d-8ea2-e23840f01b97,6.0,Graine de chia,Muesli,"Yogourt nature, Flocons d'avoine, Son d'avoine, Miel, Graine de chia, Purée d'amande"
2ahgvr,366704,2022-05-31T08:18:33Z,120,cca1db77-eb8e-454d-8ea2-e23840f01b97,5.0,Purée d'amande,Muesli,"Yogourt nature, Flocons d'avoine, Son d'avoine, Miel, Graine de chia, Purée d'amande"
2ahgvr,366718,2022-05-31T09:57:51Z,120,5540e99f-84bd-4971-a7b2-caab6b4282bb,153.0,Steak végétarien et sauce aux oignons,,"Steak végétarien et sauce aux oignons, Pâtes, Gratin de côtes de bettes, Chou romanesco, Parmesan"
2ahgvr,366718,2022-05-31T09:57:51Z,120,5540e99f-84bd-4971-a7b2-caab6b4282bb,117.0,Pâtes,,"Steak végétarien et sauce aux oignons, Pâtes, Gratin de côtes de bettes, Chou romanesco, Parmesan"
2ahgvr,366718,2022-05-31T09:57:51Z,120,5540e99f-84bd-4971-a7b2-caab6b4282bb,69.0,Gratin de côtes de bettes,,"Steak végétarien et sauce aux oignons, Pâtes, Gratin de côtes de bettes, Chou romanesco, Parmesan"
2ahgvr,366718,2022-05-31T09:57:51Z,120,5540e99f-84bd-4971-a7b2-caab6b4282bb,74.0,Chou romanesco,,"Steak végétarien et sauce aux oignons, Pâtes, Gratin de côtes de bettes, Chou romanesco, Parmesan"
2ahgvr,366718,2022-05-31T09:57:51Z,120,5540e99f-84bd-4971-a7b2-caab6b4282bb,,Parmesan,Pas réussi à peser mais j'ai ajouté 3cc donc environ 20g,"Steak végétarien et sauce aux oignons, Pâtes, Gratin de côtes de bettes, Chou romanesco, Parmesan"
2ahgvr,366724,2022-05-31T10:23:39Z,120,59b1807f-eb91-443d-9315-11b6fa7c948d,54.0,Cerises,,Cerises
2ahgvr,366813,2022-05-31T21:14:01Z,120,fb2a197e-9ecd-4c2c-b686-2bc13e28ef1c,47.0,Tartine avec crème de marrons et beurre,,Tartine avec crème de marrons et beurre
2ahgvr,366814,2022-05-31T21:16:06Z,120,39ffd518-c349-4e45-ae4e-4679a17bd8bf,50.0,Tartine nutela,,Tartine nutela
6fwmw2,357713,2022-04-28T16:28:47Z,120,98d8b22d-e851-44f8-aa53-4870e6c3eb80,141.0,Pomme,Bien mûre ,Pomme
6fwmw2,358747,2022-05-02T07:37:18Z,120,7826992b-fc26-4b9a-86e5-fb003e3f80f5,21.0,Lait,,"Lait, Café "
6fwmw2,358747,2022-05-02T07:37:18Z,120,7826992b-fc26-4b9a-86e5-fb003e3f80f5,77.0,Café ,,"Lait, Café "
6fwmw2,358750,2022-05-02T07:43:50Z,120,90ede4d6-dd23-459a-9095-bb5f235eb05f,39.0,Baby banane ,Bien mûre ,Baby banane 
6fwmw2,358753,2022-05-02T07:50:59Z,120,94bec6dc-08c6-4b18-a5dd-c9eced5417e9,280.0,Porridge ,Flocon d'avoine et graine de chia ,Porridge 
6fwmw2,358757,2022-05-02T08:07:55Z,120,cb3496da-5eda-49b3-9a80-48141380eba3,451.0,Eau chaude ,Avec jus de citron ,Eau chaude 
6fwmw2,358859,2022-05-02T11:16:50Z,120,5b084bce-29b9-4443-8541-614869ed5d93,45.0,Asperge ,,"Asperge , Steak haché , Maïs"
6fwmw2,358859,2022-05-02T11:16:50Z,120,5b084bce-29b9-4443-8541-614869ed5d93,131.0,Steak haché ,,"Asperge , Steak haché , Maïs"
6fwmw2,358859,2022-05-02T11:16:50Z,120,5b084bce-29b9-4443-8541-614869ed5d93,164.0,Maïs,,"Asperge , Steak haché , Maïs"
6fwmw2,359917,2022-05-05T08:12:09Z,120,bc199ae9-704c-4761-af66-2eafdc823377,98.0,Kiwi,,Kiwi
6fwmw2,359919,2022-05-05T08:14:47Z,120,c27a45fe-498a-408a-833a-9c26b19d6482,136.0,bircher muesli,,bircher muesli
6fwmw2,359921,2022-05-05T08:26:10Z,120,f8cf7e83-ab09-4d49-823b-72e247e390f4,332.0,Eau chaude,,"Eau chaude, Jus de citron "
6fwmw2,359921,2022-05-05T08:26:10Z,120,f8cf7e83-ab09-4d49-823b-72e247e390f4,20.0,Jus de citron ,,"Eau chaude, Jus de citron "
6fwmw2,359999,2022-05-05T12:15:03Z,120,1d67676b-1abf-4ec5-91ee-87f6655f96f4,100.0,Sauce tomate ,Sauce du commerce acheté ,"Sauce tomate , Tortellini , Haricots vert "
6fwmw2,359999,2022-05-05T12:15:03Z,120,1d67676b-1abf-4ec5-91ee-87f6655f96f4,257.0,Tortellini ,,"Sauce tomate , Tortellini , Haricots vert "
6fwmw2,359999,2022-05-05T12:15:03Z,120,1d67676b-1abf-4ec5-91ee-87f6655f96f4,77.0,Haricots vert ,,"Sauce tomate , Tortellini , Haricots vert "
6fwmw2,360210,2022-05-05T19:27:10Z,120,4198fd55-f46c-4b22-a0ab-215e7f648628,70.0,Salade ,Verte + carotte mélange ,"Salade , Avocat , Tomate cerise , Maïs en boîte, Thon"
6fwmw2,360210,2022-05-05T19:27:10Z,120,4198fd55-f46c-4b22-a0ab-215e7f648628,35.0,Avocat ,,"Salade , Avocat , Tomate cerise , Maïs en boîte, Thon"
6fwmw2,360210,2022-05-05T19:27:10Z,120,4198fd55-f46c-4b22-a0ab-215e7f648628,72.0,Tomate cerise ,,"Salade , Avocat , Tomate cerise , Maïs en boîte, Thon"
6fwmw2,360210,2022-05-05T19:27:10Z,120,4198fd55-f46c-4b22-a0ab-215e7f648628,102.0,Maïs en boîte,,"Salade , Avocat , Tomate cerise , Maïs en boîte, Thon"
6fwmw2,360210,2022-05-05T19:27:10Z,120,4198fd55-f46c-4b22-a0ab-215e7f648628,150.0,Thon,Boîte ,"Salade , Avocat , Tomate cerise , Maïs en boîte, Thon"
6fwmw2,360211,2022-05-05T19:29:03Z,120,56829e0c-d2f4-46f2-9357-b6c331e0a734,30.0,Sauce à salade italienne ,,Sauce à salade italienne 
6fwmw2,360310,2022-05-06T07:21:50Z,120,e9f41c05-d4ed-4b6c-aba8-e5d17bb581eb,445.0,Thé ,,Thé 
6fwmw2,360311,2022-05-06T07:22:36Z,120,fc43899a-21ef-45e8-95b0-d10af04f9539,146.0,Fraises ,,Fraises 
6fwmw2,360322,2022-05-06T07:41:10Z,120,f10babeb-7562-487d-a812-849fb0877d1b,180.0,Yogourt muesli,"""Protéine muesli"" ",Yogourt muesli
6fwmw2,360505,2022-05-06T16:48:52Z,120,5b6177d5-0d26-4a44-8697-8f007fe9ff1c,162.0,Semoule ,,"Semoule , Œufs au plat, Haricots coco, Parmesan râpé"
6fwmw2,360505,2022-05-06T16:48:52Z,120,5b6177d5-0d26-4a44-8697-8f007fe9ff1c,94.0,Œufs au plat,,"Semoule , Œufs au plat, Haricots coco, Parmesan râpé"
6fwmw2,360505,2022-05-06T16:48:52Z,120,5b6177d5-0d26-4a44-8697-8f007fe9ff1c,86.0,Haricots coco,,"Semoule , Œufs au plat, Haricots coco, Parmesan râpé"
6fwmw2,360505,2022-05-06T16:48:52Z,120,5b6177d5-0d26-4a44-8697-8f007fe9ff1c,10.0,Parmesan râpé,,"Semoule , Œufs au plat, Haricots coco, Parmesan râpé"
6fwmw2,360730,2022-05-07T11:16:32Z,120,1a96e805-fc15-4295-90a7-73a41fcb683f,156.0,Poulet rôti ,,"Poulet rôti , Salade de pomme de terre, Salade de carotte , Salade de céleri "
6fwmw2,360730,2022-05-07T11:16:32Z,120,1a96e805-fc15-4295-90a7-73a41fcb683f,108.0,Salade de pomme de terre,,"Poulet rôti , Salade de pomme de terre, Salade de carotte , Salade de céleri "
6fwmw2,360730,2022-05-07T11:16:32Z,120,1a96e805-fc15-4295-90a7-73a41fcb683f,58.0,Salade de carotte ,,"Poulet rôti , Salade de pomme de terre, Salade de carotte , Salade de céleri "
6fwmw2,360730,2022-05-07T11:16:32Z,120,1a96e805-fc15-4295-90a7-73a41fcb683f,49.0,Salade de céleri ,,"Poulet rôti , Salade de pomme de terre, Salade de carotte , Salade de céleri "
6fwmw2,360812,2022-05-07T11:39:52Z,120,32884400-96d3-4152-a9ec-565fe33a5b2d,100.0,Café,,"Café, Café "
6fwmw2,361456,2022-05-09T10:38:18Z,120,1ddcaacb-fd1a-4ee3-a08b-a3721350d9a9,42.0,Fajitas galette ,,"Fajitas galette , Brochette de poulet façon thaï , Mélange de légumes "
6fwmw2,361456,2022-05-09T10:38:18Z,120,1ddcaacb-fd1a-4ee3-a08b-a3721350d9a9,103.0,Brochette de poulet façon thaï ,,"Fajitas galette , Brochette de poulet façon thaï , Mélange de légumes "
6fwmw2,361456,2022-05-09T10:38:18Z,120,1ddcaacb-fd1a-4ee3-a08b-a3721350d9a9,146.0,Mélange de légumes ,"Courgette, poivron","Fajitas galette , Brochette de poulet façon thaï , Mélange de légumes "
6fwmw2,361787,2022-05-10T08:34:44Z,120,9d7b61b8-02b0-4d63-838a-54edfe54552b,19.0,Blevita ,,Blevita 
6fwmw2,362234,2022-05-11T10:21:39Z,120,1da85bf5-675f-472d-8594-733069301dd5,198.0,Haticot coco ,,"Haticot coco , Crevette , Perle de blé , Sauce crème 15% au safran "
6fwmw2,362234,2022-05-11T10:21:39Z,120,1da85bf5-675f-472d-8594-733069301dd5,87.0,Crevette ,,"Haticot coco , Crevette , Perle de blé , Sauce crème 15% au safran "
6fwmw2,362234,2022-05-11T10:21:39Z,120,1da85bf5-675f-472d-8594-733069301dd5,138.0,Perle de blé ,,"Haticot coco , Crevette , Perle de blé , Sauce crème 15% au safran "
6fwmw2,362234,2022-05-11T10:21:39Z,120,1da85bf5-675f-472d-8594-733069301dd5,66.0,Sauce crème 15% au safran ,,"Haticot coco , Crevette , Perle de blé , Sauce crème 15% au safran "
6fwmw2,363128,2022-05-13T11:05:41Z,120,8e63ef08-4795-4e32-8b02-a42e3532d29d,146.0,Frites ,,"Frites , Poulet au curry "
6fwmw2,363128,2022-05-13T11:05:41Z,120,8e63ef08-4795-4e32-8b02-a42e3532d29d,175.0,Poulet au curry ,,"Frites , Poulet au curry "
6fwmw2,365649,2022-05-24T08:49:52Z,120,215ff85d-c1bb-48f2-baa6-e24f49f58253,165.0,Pomme,,Pomme
6fwmw2,365668,2022-05-24T10:10:36Z,120,a2a7a39e-6053-4f38-806d-2bfed94b37c0,96.0,Œufs au plat,,"Œufs au plat, Brocoli , Semoule "
6fwmw2,365668,2022-05-24T10:10:36Z,120,a2a7a39e-6053-4f38-806d-2bfed94b37c0,122.0,Brocoli ,,"Œufs au plat, Brocoli , Semoule "
