key,dish_id,eaten_at,eaten_at_utc_offset,image_id,weight,description,remarks,all_food_items
wrah5h,360126,2022-05-05T17:31:42Z,120,8c36c212-67bf-4a50-b2ec-e4b780749488,8.0,sauce pesto,souper,"galette wraps, tranche jambon, gruyère râpé , tomate , sauce pesto"
m4egh2,365673,2022-05-24T10:19:19Z,120,6b91ac4b-1f0f-4176-bf40-a12a6cd892e2,98.0,sauce aux champignons (crème + ail + champignon),,"Pâtes, Courgettes gratinée , Sauce aux champignons (crème + ail + champignon)"
p8a2w5,365999,2022-05-26T11:02:03Z,120,e7f3470c-66d1-410d-8423-4bc12438ecb0,60.0,mais,,"salade , brocolis , mais, pois chiches , vinaigrette"
m4egh2,365726,2022-05-24T15:32:00Z,120,cf5be2b9-1d21-4ed6-883c-9b04e51bb2c6,28.0,famer baies des bois - chocolat,,Famer baies des bois - chocolat
p8a2w5,361091,2022-05-08T11:37:04Z,120,f34ff5fd-65d3-40a7-b440-cf05db977130,122.0,saucisse de st galle,,"salade(salade verte, tomate, oignon, vinaigrette), rosti, saucisse de St galle, moutarde, mayo"
r3bub9,366428,2022-05-29T12:03:57Z,120,75bf7e4d-ba50-445f-bfd0-c6a7a970d869,207.0,pâtes à la crème,,pâtes à la crème
r3bub9,366618,2022-05-30T15:32:14Z,120,ef5d035f-6fc5-4951-aa67-72239a7b5bdf,70.0,croissant au jambon,,croissant au jambon
8japfq,364710,2022-05-19T17:46:36Z,120,c95525c1-9115-4146-aad9-d4c6b8a6b3cf,51.0,oeuf au plat ,,"Boulgour , Tomates cerises , Feta, Olives à l'huile , Pousses de graines , Oeuf au plat "
r3bub9,365522,2022-05-23T14:55:49Z,120,8c1803d2-590b-472d-9d8a-898649b2ae5f,81.0,croissant au chocolat ,oups j'ai croqué dedans avant de faire la photo,croissant au chocolat 
6fwmw2,360730,2022-05-07T11:16:32Z,120,1a96e805-fc15-4295-90a7-73a41fcb683f,108.0,salade de pomme de terre,,"Poulet rôti , Salade de pomme de terre, Salade de carotte , Salade de céleri "
8japfq,363736,2022-05-15T15:27:46Z,120,de554885-68af-4989-b977-79eff1160205,48.0,myrtilles,,"yaourt nature, Ananas , Myrtilles, Noix de pécan "
xjvrtk,358670,2022-05-01T21:22:50Z,120,6d7c5913-406a-449c-a95d-dae1cff11f27,10.0,purée de noisettes,bircher soir,"séré maigre, graines de chia, purée de noisettes"
m4egh2,366652,2022-05-30T18:47:56Z,120,1433b4f9-85ec-4321-944a-d971fef9b19d,86.0,poulet,,"couscous complet, Chou-fleur, Poulet, Asperges"
xjvrtk,362213,2022-05-11T09:58:55Z,120,8fb08d9a-4e44-4251-a0e4-26441252d211,300.0,courgette et oignons,midi,"courgette et oignons, galettes millet haricots noirs maïs"
wrah5h,364118,2022-05-17T04:51:43Z,120,2e7b02f3-969a-4269-bf8a-ee2710c121bc,9.0,pépites chocolat noir,déjeuner,"porridge , framboises , myrtilles , pépites chocolat noir, purée de cacahuète "
8japfq,363355,2022-05-14T10:57:34Z,120,0bd218b2-a4c6-4605-8737-2055d3040f25,42.0,hummous ,,"Fraises, Brioche au chocolat, Pain aux noix, Olives à l'huile, Hummous , Cottage cheese aux herbes, St-félicien , Tomates rôties , Oeuf au plat "
p8a2w5,366566,2022-05-30T11:10:54Z,120,8bede65a-f878-4c2e-b072-81e946b9ac06,67.0,abricots,,abricots
wrah5h,361027,2022-05-08T09:25:40Z,120,a92ea4e8-63d4-40a4-86b7-b9274976c627,30.0,myrtilles,déjeuner ,"fraises, framboises, myrtilles"
wrah5h,358691,2022-05-02T04:48:16Z,120,67b0dffa-f510-4356-979c-09189a0d604d,10.0,purée cacahuète ,déjeuner,"purée cacahuète , pépites chocolat noir, 1/2 banane "
xjvrtk,362646,2022-05-12T10:26:53Z,120,611431d0-f119-4ef8-ad73-bb27c5075c3c,215.0,concombre,midi,"concombre, couscous, thon, huile d'olive, vinaigre, graines de courge"
xjvrtk,362422,2022-05-11T17:50:17Z,120,d15f25db-272a-4f8a-a0ae-225438cf4b70,175.0,tomate,souper,"courgette, tomate, purée le tulle betterave, galettes millet haricots noirs maïs, noix de cajou, olives noires, huile de lin"
p8a2w5,366667,2022-05-30T21:14:00Z,120,0845ef8b-a437-4236-a4f5-49280aac5c51,21.0,barre de chocolat kinder,,"barre de chocolat kinder, barre de chocolat kinder, barre de chocolat kinder, barre de chocolat kinder, barre de chocolat kinder, barre de chocolat kinder"
m4egh2,366295,2022-05-28T10:46:13Z,120,7e7c07da-f8a5-4c6a-96b0-28284727895f,90.0,oeufs  ,,"Pâtes, Oeufs  , Ketchup"
p96w4a,365837,2022-05-25T10:23:58Z,120,5ebafbd6-315d-44a6-8508-ba143d23adb2,54.0,délice tomate mozzarella ,,"tomate, mozarella, huile d'olive , vinaigre balsamique , délice tomate mozzarella "
8japfq,364486,2022-05-18T14:29:41Z,120,71ef6b05-37a4-4f22-9ce5-0226e8b83294,122.0,nectarine,,Nectarine
wrah5h,361992,2022-05-10T17:35:56Z,120,ce120f4a-1a53-4927-a9d6-931d184144e7,101.0,brocolis à la vapeur ,souper,"pommes de terre grillées à la poêle , brocolis à la vapeur , vinaigrette , bœuf strogonoff"
p8a2w5,364344,2022-05-17T20:28:28Z,120,c03e9bce-c9d5-45d6-ae2b-3e5d25ff8129,66.0,pain aux graines,,"légumes (radis et carottes), pain aux graines, houmous "
r3bub9,365667,2022-05-24T10:09:31Z,120,f07a0774-2ab0-4231-b431-1d5f34d84b29,89.0,mozzarella ,,"gruyère , mozzarella , pain bis, tomates "
2ahgvr,364977,2022-05-20T20:02:27Z,120,a1dcaa3e-bad0-4d16-a8e3-c6217544e407,112.0,salade de pâtes,,Salade de pâtes
p8a2w5,359976,2022-05-05T11:35:40Z,120,c68fefbc-cbb5-416b-9841-87bdfa83de36,163.0,"salade (salade verte, carottes, avocat, 1cs huile d'olive, 1 cs vinaigre)",,"oeuf fris, salade (salade verte, carottes, avocat, 1CS huile d'olive, 1 CS vinaigre), pain au sésames"
8japfq,362038,2022-05-10T19:27:47Z,120,e338f7c3-373d-46ef-8cf8-34a7d093e5d4,266.0,tarte aux épinards ,,Tarte aux épinards 
8japfq,364183,2022-05-17T09:46:43Z,120,8a7014ed-414a-4004-8620-5c06cd3d766a,58.0,pommes,,"Patates rôties , Fromage à raclette , Endives , Pommes, Noix"
2ahgvr,364189,2022-05-17T09:53:36Z,120,e6a9b184-1bd0-4fe5-a0d9-2962cbf7c29a,40.0,humus maison,"Pois-chiches, tahini, jus de citron, huile d'olive",Humus maison
wrah5h,361718,2022-05-10T04:48:03Z,120,0cce400a-ac34-4562-a2f8-23658832e62e,242.0,semoule de blé dur à la vanille ,déjeuner ,semoule de blé dur à la vanille 
wrah5h,364284,2022-05-17T16:15:21Z,120,fcf4b7f7-6426-46b7-94d2-af87390ce037,16.0,olives,collation,"tomates cerises , olives"
2ahgvr,363969,2022-05-16T11:35:57Z,120,3718d88c-ba98-4da1-84dc-7d5ad0a4df92,118.0,colrave crue ,,Colrave crue 
xjvrtk,362422,2022-05-11T17:50:17Z,120,d15f25db-272a-4f8a-a0ae-225438cf4b70,25.0,olives noires,souper,"courgette, tomate, purée le tulle betterave, galettes millet haricots noirs maïs, noix de cajou, olives noires, huile de lin"
ppf8hc,361571,2022-05-09T15:18:41Z,120,408c6404-8e44-4937-b197-324c0543480e,33.0,cracotte craquinette fraise,,Cracotte craquinette fraise
wrah5h,359951,2022-05-05T10:18:58Z,120,419833c2-5752-4ac9-873d-00947d43a38a,298.0,tortelloni all'arrabbiata,dîner,tortelloni all'arrabbiata
m4egh2,365886,2022-05-25T14:43:19Z,120,47707a6b-caa3-4c30-9516-9498f0a4b9b3,27.0,barre choco-muesli,,Barre choco-muesli
p96w4a,361645,2022-05-09T18:19:37Z,120,bb05cdd7-03de-470b-adb1-765576f92cee,7.0,gruyère ,,gruyère 
ppf8hc,365914,2022-05-25T17:49:01Z,120,4d4e6539-b86f-4019-b2aa-0c15dbce0667,236.0,pâtes carbonara ,,"pâtes carbonara , gruyère "
r3bub9,366478,2022-05-30T10:00:00Z,120,b1cddb5b-7db0-4fb4-9340-d84cd4187243,38.0,fromage,,"mayonnaise, pain bis, cornichons, fromage"
p96w4a,362816,2022-05-12T17:48:39Z,120,82f0bd88-ab57-46d8-83c6-99d636a8a3d4,12.0,tomate séchée ,piadina,"pain pour piadina, fromage frais, charcuterie , rucola, mozarella, tomate séchée , guacamole "
wrah5h,359754,2022-05-04T17:21:31Z,120,19a2e7b0-7aad-44c5-b52a-d67294d4ef49,10.0,gruyère râpé,souper,"galette wraps, demi crème acidulée , avocat, tomates, carottes , tranche jambon , gruyère râpé"
wrah5h,361218,2022-05-08T17:51:45Z,120,8817f8e9-2029-4bb5-8b05-39bc211d1857,26.0,2 macarons ,dessert,2 macarons 
wrah5h,364426,2022-05-18T10:12:40Z,120,8de465e6-eb71-4c8f-8cdb-f587e9c8bef8,159.0,tagliatelles ,dîner,"tagliatelles , omelette aux tomates , sauce tomate , gruyère râpé "
xjvrtk,358786,2022-05-02T09:36:34Z,120,d130b57d-355f-4a62-bd0b-21090532c912,192.0,pomme,faim,pomme
r3bub9,365134,2022-05-21T15:24:52Z,120,aba4b4e9-dcb4-47cc-b113-116786ec97b1,118.0,kiwi,,kiwi
p8a2w5,359905,2022-05-05T07:40:50Z,120,4c05ee25-7f4e-4aba-8d89-4b7c5345b4b8,60.0,céréales ,,céréales 
2ahgvr,363593,2022-05-15T07:58:02Z,120,b8540d8b-d377-4484-abcd-0071bf431d0d,46.0,porridge,"Avoine, lait ","Porridge, Purée d'amande "
2ahgvr,363746,2022-05-15T16:23:07Z,120,feb15752-d5e3-4f73-8eeb-9fb560cc6f6b,55.0,toast ,,"Toast , Fromage frais"
p96w4a,361046,2022-05-08T10:18:16Z,120,a11463a4-ab51-4b83-a55f-d4edfb527b13,9.0,tomme de savoie,brunch ,"pain (baguette), truite, fromage (etivaz), tomme de savoie, fromage de brebis/chèvre (2 bouts), tomme fleurette, brie, fromage de chèvre frais à la figue, beurre"
