key,description,weight,predicted_weight,absolute_error,weighed_absolute_error,url
6fwmw2,thé,445.0,250,195.0,0.39754167831078574,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/e9f41c05-d4ed-4b6c-aba8-e5d17bb581eb
r3bub9,eau,493.0,300,193.0,0.43590542379248576,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/61eaf1c8-7064-4999-b8ad-2c1e429002bd
r3bub9,eau,493.0,300,193.0,0.43590542379248576,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/67164cad-362d-47ea-851c-68e9ab0c90e5
p8a2w5,céréales au coco,59.0,250,191.0,0.05162658799059919,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9360a3db-de0a-4e11-83f4-8077839c7eca
xjvrtk,poire,190.0,0,190.0,0.16538466824568557,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70
p8a2w5,lait dans le café,62.0,250,188.0,0.05339954828453493,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1761d954-a2f9-48f1-b3ea-35ac22f6820c
2ahgvr,gauffres,63.0,250,187.0,0.05397220987818343,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/7ee1c208-daaf-4d48-81d3-963dd1301857
p96w4a,sirop,15.0,200,185.0,0.012713087378996605,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/4d08d54e-5412-44bc-b1e9-f65413acf5d2
p8a2w5,lait dans céréales,117.0,300,183.0,0.09809005905286354,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4fb4c5be-8035-4321-b876-62099731b721
r3bub9,eau,483.0,300,183.0,0.4049358848079751,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/93b41067-ee5b-4946-bb4c-0652d6b84687
m4egh2,yogourt orange sanguine,170.0,350,180.0,0.14018755812515177,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/9942fa79-be93-458e-b6a9-22fda9333ff4
8japfq,salade de pomme de terre,360.0,180,180.0,0.2968677701473802,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/d3483c57-c2e2-4657-825f-52070e3da0b8
p8a2w5,café,72.0,250,178.0,0.05871384787359297,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4a490097-e5f7-42a3-8928-9bdd835d4d17
p8a2w5,lait dans les céréales,123.0,300,177.0,0.0997393244425712,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f831628d-4dd0-435f-9ae5-08c943df0864
2ahgvr,flocons d'avoine,25.0,200,175.0,0.02004315577769735,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/fd966b55-230a-4e0e-818b-3580319800c6
p8a2w5,lait dans céréales,125.0,300,175.0,0.10021577888848675,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0cff6731-b501-4414-b535-d1ebb4d6f08e
p8a2w5,riz,76.0,250,174.0,0.06058301531526166,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/5ddea52e-8411-4822-893f-d8420fa6cb40
p8a2w5,café,78.0,250,172.0,0.06146262352310575,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/dacc4b11-9bfa-4447-8ad5-5bcf3bde997f
r3bub9,eau,422.0,250,172.0,0.3325285529070593,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/13a4d182-33dc-4ecc-9df0-f0e5250636ed
xjvrtk,champignons,250.0,80,170.0,0.19470494184048856,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/32289b41-a85a-4563-8e38-c47e7693d2d0
wrah5h,tofu à la mangue,80.0,250,170.0,0.06230558138895634,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/712f4686-2c54-47d3-a8f2-811e15f6e76b
2ahgvr,son d'avoine,10.0,180,170.0,0.007788197673619542,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/cca1db77-eb8e-454d-8ea2-e23840f01b97
8japfq,"pizza champignons, olives, courgettes",183.0,350,167.0,0.14000888770793343,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/9ac9736b-e0d1-4862-9981-1f47f8109d18
p96w4a,délice tomate mozzarella,54.0,220,166.0,0.04106670820372093,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/5ebafbd6-315d-44a6-8508-ba143d23adb2
p96w4a,"gratin pates avec thon, petits pois, poivrons et fromage à gratiner",157.0,320,163.0,0.11723986274446924,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/2560a081-c1dd-48cf-aa05-a02ed674827f
2ahgvr,flocons d'avoine,20.0,180,160.0,0.014660136797401491,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/cca1db77-eb8e-454d-8ea2-e23840f01b97
xjvrtk,tomate,240.0,80,160.0,0.1759216415688179,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b
p96w4a,flan aux asperges,91.0,250,159.0,0.06628672478800068,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/9439079d-08f8-47d2-b42b-e67d1e2907f7
xjvrtk,"légumes cuits: côtes de bette, betterave rouge, fenouil, carottes",336.0,180,156.0,0.24013304074143643,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bdb98a92-fcc8-4f1c-9acb-da9162427c7b
2ahgvr,humus,45.0,200,155.0,0.03195451692558606,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/db02ddb8-4bbb-4f48-bc32-55a1cde35ba5
p96w4a,viande ragoût,99.0,250,151.0,0.0684857453076109,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/828972fc-fa12-4270-a960-fc59367fc91e
xjvrtk,eau menthe citron,500.0,350,150.0,0.3435969561890974,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47
p8a2w5,lait dans cereales,102.0,250,148.0,0.06915919534174153,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/7daff41f-6328-4146-8d14-b015551594c4
p8a2w5,lait,54.0,200,146.0,0.036118912034597925,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/72616968-1f43-46e2-9e10-00877527129b
ppf8hc,lasagne aux aubergines,395.0,250,145.0,0.26239354220974076,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/476db52e-abae-4857-beed-2ea911c57dc9
wrah5h,"délice des dieux (biscuit, fruits rouges, séré+mascarpone)",325.0,180,145.0,0.21589342080548288,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/560d1e28-3692-4e4d-bdaf-3abb5f44be7a
p8a2w5,céréales,57.0,200,143.0,0.03734211719863111,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0cff6731-b501-4414-b535-d1ebb4d6f08e
xjvrtk,purée de noisettes,10.0,150,140.0,0.006413809848863152,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/6d7c5913-406a-449c-a95d-dae1cff11f27
ppf8hc,carottes cuites,210.0,70,140.0,0.1346900068261262,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/a240c2fe-3f03-48ac-b042-ee673b3425b0
xjvrtk,graines de chia,10.0,150,140.0,0.006413809848863152,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/6d7c5913-406a-449c-a95d-dae1cff11f27
r3bub9,eau,340.0,200,140.0,0.21806953486134717,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/924e04e2-49da-426d-9e74-3a0f8b173f03
p8a2w5,bière,260.0,400,140.0,0.16675905607044195,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f4d68b41-ea3f-4429-83cf-9d9741ce7962
p96w4a,eau,338.0,200,138.0,0.21368981899312348,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/04b58eda-00be-4da6-9723-39f54fcac057
r3bub9,eau,386.0,250,136.0,0.24049954416137145,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/5ad11378-0615-439a-9b27-6901f543bfcb
2ahgvr,tomates,264.0,400,136.0,0.16448673486684473,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/870b697a-4ca7-485b-8fb7-2178f9174d29
ppf8hc,maréchal,15.0,150,135.0,0.009277117817105631,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/2d798449-e3c7-4b6e-9f74-d788f51b5ce7
ppf8hc,vinaigrette,16.0,150,134.0,0.009822291654258998,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/9b6c62f6-4f81-4ec4-989f-ce06be0b6e9d
p96w4a,eau,333.0,200,133.0,0.20290087456878583,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/4d08d54e-5412-44bc-b1e9-f65413acf5d2
2ahgvr,porridge salé,48.0,180,132.0,0.02902707085885495,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/a35f3211-3b33-4826-97b8-3af69655dada
ppf8hc,galette au sarrasin,50.0,180,130.0,0.02977840286972178,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/e006559d-62c1-44d4-8a5c-ba881c44c149
xjvrtk,courgette,250.0,120,130.0,0.14889201434860888,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70
xjvrtk,flocons d'avoine,20.0,150,130.0,0.01191136114788871,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3
p96w4a,salade verte,21.0,150,129.0,0.0124107220575502,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/7004d086-abf6-4e9f-a945-0d22f3a60a84
6fwmw2,lait,21.0,150,129.0,0.0124107220575502,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/7826992b-fc26-4b9a-86e5-fb003e3f80f5
8japfq,gratin de légumes,309.0,180,129.0,0.18261491027538151,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/4dd7eb9a-2586-49a7-a9f6-8c88409f0e9f
ppf8hc,pizza,577.0,450,127.0,0.33571255136774497,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/2963eb36-b975-492c-9ee4-ec888757d45a
p96w4a,bircher maison,125.0,250,125.0,0.07158269920606197,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/24e67f58-05a7-45b3-b02a-fedafc6871c8
2ahgvr,flocons d'avoine,25.0,150,125.0,0.014316539841212393,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/aa859e5b-563f-472c-9914-036722ebf60e
r3bub9,risotto aux asperges,305.0,180,125.0,0.1746617860627912,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/207070c9-c6dd-4cf9-b0a7-5979b06babc3
p96w4a,sirop,26.0,150,124.0,0.014770087823382003,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/33ce77d5-6d24-4e45-bffb-2aa8a7cbd5f4
8japfq,tiramisu,76.0,200,124.0,0.04317410286834739,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/a184bb38-7d49-4c95-a49c-63140f9c16c7
6fwmw2,café,77.0,200,123.0,0.04338942362755922,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/7826992b-fc26-4b9a-86e5-fb003e3f80f5
p8a2w5,céréales,78.0,200,122.0,0.04359558180127268,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4fb4c5be-8035-4321-b876-62099731b721
p8a2w5,banane,242.0,120,122.0,0.1352580871270255,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1283a444-b491-4cfb-b1cc-0bda2a6ef7e9
p96w4a,eau,122.0,0,122.0,0.06818796127891369,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/2cecd350-0715-4904-bc09-00937de43e96
p96w4a,pâtes,129.0,250,121.0,0.07150939852207495,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/5000ced6-4a6f-4402-8d09-c99e249880d3
xjvrtk,couscous,180.0,300,120.0,0.09895592338246006,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/0251a865-3502-4041-9805-7073b2e511f6
p96w4a,salade verte,30.0,150,120.0,0.016492653897076676,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/f57e0ec8-3670-4090-ba32-233b99bdb475
xjvrtk,courgette et oignons,300.0,180,120.0,0.16492653897076678,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8fb08d9a-4e44-4251-a0e4-26441252d211
r3bub9,eau,270.0,150,120.0,0.1484338850736901,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/ce304883-7d3b-40b4-9b6e-9ab28a656050
8japfq,blé aux légumes,299.0,180,119.0,0.16300697730885702,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/2a7ac58e-ba7a-46e3-90b2-220082e458bf
m4egh2,gnocchi au basilic,239.0,120,119.0,0.13029654707965493,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/9631ea21-d42e-4129-bd57-c4a1aa521e20
xjvrtk,tomate,317.0,200,117.0,0.16991556677463246,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/89b3294f-5dd2-4358-9633-2eb14dbff3ef
p96w4a,eau,316.0,200,116.0,0.16793186701423407,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/efd25978-e06e-4bce-9571-4a7aa1428b03
ppf8hc,quinoa et boulgour au curry,236.0,120,116.0,0.12541747030176975,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/95e84def-c82b-4360-8390-f5153ff61064
p96w4a,eau,365.0,250,115.0,0.19229976314716488,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/a9174b8f-09ee-44c3-868a-f287a3f247b3
xjvrtk,risotto au safran,135.0,250,115.0,0.07112456993114318,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/f490015b-1246-4f64-b1f7-b1f486e3fe67
ppf8hc,pâtes carbonara,236.0,350,114.0,0.12325510012415303,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/4d4e6539-b86f-4019-b2aa-0c15dbce0667
p8a2w5,lait dans céréales,137.0,250,113.0,0.0709229930501789,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9360a3db-de0a-4e11-83f4-8077839c7eca
wrah5h,graines de chia,8.0,120,112.0,0.004104838303272417,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c34091b7-c42f-4e93-ae39-bb28aa3b7819
p96w4a,bircher maison,138.0,250,112.0,0.0708084607314492,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/78e941f3-2fef-4c43-a2fc-4241b8257938
wrah5h,graines de chia,8.0,120,112.0,0.004104838303272417,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7
8japfq,pomme,69.0,180,111.0,0.035088121166030634,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/782d4a63-1022-4264-b9e6-1e8cc0b03570
m4egh2,gnocchi au basilic,290.0,180,110.0,0.14614323869909612,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/3e5798b3-c7e0-4d8e-a593-5298c2102755
ppf8hc,thé,360.0,250,110.0,0.18141919286784344,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/ea440ae1-9672-4131-a371-29735bab4284
wrah5h,flocons d'avoine,40.0,150,110.0,0.02015768809642705,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7
8japfq,salade grecque,460.0,350,110.0,0.23181341310891107,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/6900a2ca-84e1-4e77-93d3-c1286d205017
p96w4a,eau,309.0,200,109.0,0.15430252108539988,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/749e14ac-ab3d-4313-a129-e06f0cfcc5ee
p8a2w5,café,142.0,250,108.0,0.07025870560154665,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/007504f0-436e-493e-8cfb-af76d54f2c7f
p96w4a,nutella,12.0,120,108.0,0.005937355402947604,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/e07ed79b-166f-4cad-9e8b-40d0e6d68607
xjvrtk,aubergine au four,257.0,150,107.0,0.12598096930991987,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/02911570-1e99-4b2c-9ad0-469321a8a342
p96w4a,eau,307.0,200,107.0,0.1504908855180755,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/ccccd783-22e5-49ad-a1a0-206059d151f8
xjvrtk,thé rooibos,355.0,250,105.0,0.17076768722598143,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/a99b0fbb-f247-46d0-b4e8-c87a0627ae75
p8a2w5,"soupe (bouillon de poulet, sauce soja, vinaigre, huile)",345.0,450,105.0,0.16595732983933406,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/afe7f5f8-85f4-4bf3-beff-1442e7dfbbe7
wrah5h,compte de pommes sans sucres ajoutés,75.0,180,105.0,0.03607768039985523,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c046d407-be90-4ba8-bd3e-1c782a42d292
p96w4a,compote fraise rhubarbe sans sucre,145.0,250,105.0,0.06975018210638678,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/994cf741-27c4-409f-832c-09e367a4e87d
xjvrtk,thé,355.0,250,105.0,0.17076768722598143,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1d85ed61-186b-4141-832b-ced8ca17c317
p96w4a,sandwich jambon,116.0,220,104.0,0.05526871572620362,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/7258b52f-5aff-4a96-9e46-08cccb80fa0b
ppf8hc,vinaigrette,17.0,120,103.0,0.008021843603828129,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/a171b602-f289-4978-81f8-95adbb5e4f7f
p8a2w5,spaghetti,247.0,350,103.0,0.11655266883209103,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/b95a014a-7d17-4694-b3e5-94c939a27c24
m4egh2,pâtes,147.0,250,103.0,0.06936535351545499,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/6b91ac4b-1f0f-4176-bf40-a12a6cd892e2
2ahgvr,carottes,48.0,150,102.0,0.02243000930002428,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/5dc42db1-f52c-4035-ae62-bd9adc696284
8japfq,muesli nature,48.0,150,102.0,0.02243000930002428,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/84982ad2-6806-4378-bcd4-3acb39edaeb2
wrah5h,pizza aux épinards,149.0,250,101.0,0.0689438745825297,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/bd7799bb-241d-4652-8129-fbaf9bb88d41
xjvrtk,tomates cerises,250.0,350,100.0,0.11453231872969914,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bb067d1c-3012-4e32-8c8b-b88b19e591c5
xjvrtk,flocons de soja,20.0,120,100.0,0.009162585498375932,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3
p8a2w5,lait dans le café,100.0,200,100.0,0.04581292749187966,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/007504f0-436e-493e-8cfb-af76d54f2c7f
